timestamp,pm25,temperature,humidity
2025-06-10 05:30:55,43.61,22.39,63.4
2025-06-10 05:31:00,36.71,22.3,58.08
2025-06-10 05:31:05,37.5,22.47,56.84
2025-06-10 05:31:10,41.64,22.28,60.96
2025-06-10 05:31:15,36.49,21.85,63.05
2025-06-10 05:31:20,41.79,21.63,60.19
2025-06-10 05:31:25,44.48,22.44,64.52
2025-06-10 05:31:30,36.61,21.72,61.17
2025-06-10 05:31:35,43.89,21.56,55.9
2025-06-10 05:31:40,38.03,21.5,59.68
2025-06-10 05:31:45,37.41,22.25,56.17
2025-06-10 05:31:50,41.88,21.76,59.99
2025-06-10 05:31:55,38.78,21.73,56.21
2025-06-10 05:32:00,37.23,22.27,62.51
2025-06-10 05:32:05,43.21,22.42,57.58
2025-06-10 05:32:10,44.31,22.34,56.36
2025-06-10 05:32:15,35.25,21.83,64.47
2025-06-10 05:32:20,37.52,22.01,58.16
2025-06-10 05:32:25,38.08,21.71,64.3
2025-06-10 05:32:30,37.16,22.48,60.68
2025-06-10 05:32:35,36.34,22.03,56.21
2025-06-10 05:32:40,35.94,22.03,57.15
2025-06-10 05:32:45,40.63,22.45,57.94
2025-06-10 05:32:50,40.48,22.4,58.2
2025-06-10 05:32:55,39.09,21.99,58.78
2025-06-10 05:33:00,37.58,22.35,57.42
2025-06-10 05:33:05,39.3,21.9,60.87
2025-06-10 05:33:10,40.2,22.32,55.06
2025-06-10 05:33:15,37.49,22.34,58.49
2025-06-10 05:33:20,44.98,22.04,64.11
2025-06-10 05:33:25,41.12,22.09,60.77
2025-06-10 05:33:30,36.39,22.12,56.89
2025-06-10 05:33:35,44.67,22.02,65.0
2025-06-10 05:33:40,43.56,22.47,62.61
2025-06-10 05:33:45,38.45,22.22,64.4
2025-06-10 05:33:50,38.29,22.28,59.22
2025-06-10 05:33:55,35.44,21.71,60.54
2025-06-10 05:34:00,37.94,22.16,60.21
2025-06-10 05:34:05,42.94,22.18,63.59
2025-06-10 05:34:10,38.28,22.3,55.94
2025-06-10 05:34:15,38.09,21.64,58.21
2025-06-10 05:34:20,42.8,21.97,55.56
2025-06-10 05:34:25,40.49,22.2,64.13
2025-06-10 05:34:30,42.99,21.55,62.96
2025-06-10 05:34:35,42.33,22.31,57.75
2025-06-10 05:34:40,40.41,22.4,61.19
2025-06-10 05:34:45,41.69,21.82,56.15
2025-06-10 05:34:50,40.97,21.63,56.22
2025-06-10 05:34:55,41.22,21.94,55.97
2025-06-10 05:35:00,42.98,21.94,60.44
2025-06-10 05:35:05,40.93,21.53,58.12
2025-06-10 05:35:10,35.42,22.37,60.97
2025-06-10 05:35:15,37.65,21.52,57.58
2025-06-10 05:35:20,42.99,22.14,63.3
2025-06-10 05:35:25,39.85,21.62,61.28
2025-06-10 05:35:30,40.52,22.24,59.79
2025-06-10 05:35:35,43.47,22.43,64.39
2025-06-10 05:35:40,36.04,21.89,56.29
2025-06-10 05:35:45,44.62,21.76,57.08
2025-06-10 05:35:50,39.77,22.03,63.02
2025-06-10 05:35:55,38.08,21.54,60.42
2025-06-10 05:36:00,35.13,22.22,62.3
2025-06-10 05:36:05,40.22,22.38,56.11
2025-06-10 05:36:10,40.73,22.06,56.68
2025-06-10 05:36:15,38.16,21.65,61.06
2025-06-10 05:36:20,39.38,22.42,63.89
2025-06-10 05:36:25,37.87,21.72,56.97
2025-06-10 05:36:30,42.23,21.84,55.83
2025-06-10 05:36:35,37.45,21.65,61.32
2025-06-10 05:36:40,38.37,21.69,61.95
2025-06-10 05:36:45,35.95,22.4,57.5
2025-06-10 05:36:50,42.31,21.69,56.98
2025-06-10 05:36:55,35.07,22.25,61.97
2025-06-10 05:37:00,35.35,22.38,60.34
2025-06-10 05:37:05,42.93,21.89,57.97
2025-06-10 05:37:10,44.46,21.57,63.05
2025-06-10 05:37:15,41.57,21.54,64.51
2025-06-10 05:37:20,40.63,22.05,56.09
2025-06-10 05:37:25,35.15,22.43,59.26
2025-06-10 05:37:30,38.43,21.64,58.79
2025-06-10 05:37:35,43.55,21.52,64.79
2025-06-10 05:37:40,36.74,21.52,61.9
2025-06-10 05:37:45,41.46,21.72,59.26
2025-06-10 05:37:50,36.93,21.94,55.5
2025-06-10 05:37:55,40.1,22.11,56.44
2025-06-10 05:38:00,35.99,22.25,55.02
2025-06-10 05:38:05,42.19,22.1,57.33
2025-06-10 05:38:10,37.85,22.23,63.17
2025-06-10 05:38:15,38.35,22.35,60.03
2025-06-10 05:38:20,41.49,22.33,59.88
2025-06-10 05:38:25,40.32,21.61,61.81
2025-06-10 05:38:30,41.81,21.72,57.9
2025-06-10 05:38:35,42.46,22.03,58.5
2025-06-10 05:38:40,38.76,22.47,56.47
2025-06-10 05:38:45,35.4,22.48,55.12
2025-06-10 05:38:50,38.08,22.37,61.77
2025-06-10 05:38:55,37.12,21.94,64.25
2025-06-10 05:39:00,36.7,21.61,63.28
2025-06-10 05:39:05,39.93,22.18,56.59
2025-06-10 05:39:10,41.18,21.68,63.42
2025-06-10 05:39:15,38.74,21.58,62.64
2025-06-10 05:39:20,43.51,21.95,63.6
2025-06-10 05:39:25,35.21,22.48,63.34
2025-06-10 05:39:30,41.17,22.16,55.84
2025-06-10 05:39:35,43.76,21.92,59.98
2025-06-10 05:39:40,41.39,22.08,61.51
2025-06-10 05:39:45,44.01,22.31,62.68
2025-06-10 05:39:50,42.24,21.96,61.2
2025-06-10 05:39:55,36.39,21.63,60.7
2025-06-10 05:40:00,36.52,21.88,56.84
2025-06-10 05:40:05,42.76,22.49,56.81
2025-06-10 05:40:10,35.56,21.61,59.06
2025-06-10 05:40:15,36.92,22.41,62.3
2025-06-10 05:40:20,43.49,22.24,64.37
2025-06-10 05:40:25,43.39,21.51,55.06
2025-06-10 05:40:30,39.78,21.51,64.72
2025-06-10 05:40:35,43.41,22.29,62.68
2025-06-10 05:40:40,36.04,21.71,59.98
2025-06-10 05:40:45,36.69,21.95,59.44
2025-06-10 05:40:50,36.04,21.88,62.21
2025-06-10 05:40:55,36.44,22.36,64.03
2025-06-10 05:41:00,37.98,22.01,58.9
2025-06-10 05:41:05,35.78,22.44,64.6
2025-06-10 05:41:10,44.9,22.37,63.24
2025-06-10 05:41:15,41.3,22.2,59.63
2025-06-10 05:41:20,42.8,22.01,62.52
2025-06-10 05:41:25,44.74,22.01,62.77
2025-06-10 05:41:30,41.7,21.73,55.79
2025-06-10 05:41:35,35.32,21.67,64.65
2025-06-10 05:41:40,35.64,21.94,63.7
2025-06-10 05:41:45,41.68,22.49,56.69
2025-06-10 05:41:50,43.06,22.38,56.51
2025-06-10 05:41:55,39.18,22.26,61.63
2025-06-10 05:42:00,44.19,22.47,60.08
2025-06-10 05:42:05,41.18,21.96,62.12
2025-06-10 05:42:10,36.57,22.46,58.38
2025-06-10 05:42:15,35.38,21.5,60.22
2025-06-10 05:42:20,40.27,22.42,56.63
2025-06-10 05:42:25,38.49,21.63,59.17
2025-06-10 05:42:30,43.68,21.64,59.33
2025-06-10 05:42:35,42.34,22.19,63.53
2025-06-10 05:42:40,44.97,22.43,56.39
2025-06-10 05:42:45,43.9,21.79,55.16
2025-06-10 05:42:50,36.47,21.84,59.85
2025-06-10 05:42:55,43.61,22.19,61.9
2025-06-10 05:43:00,44.79,21.58,61.83
2025-06-10 05:43:05,42.3,21.86,58.14
2025-06-10 05:43:10,43.6,22.24,59.92
2025-06-10 05:43:15,42.89,21.73,58.01
2025-06-10 05:43:20,38.7,22.31,61.27
2025-06-10 05:43:25,35.26,21.76,57.3
2025-06-10 05:43:30,36.64,22.43,55.02
2025-06-10 05:43:35,38.37,21.94,64.18
2025-06-10 05:43:40,42.25,22.27,55.1
2025-06-10 05:43:45,44.65,21.54,61.82
2025-06-10 05:43:50,42.32,22.42,63.02
2025-06-10 05:43:55,43.68,22.18,55.32
2025-06-10 05:44:00,41.71,22.29,55.93
2025-06-10 05:44:05,39.8,21.83,62.59
2025-06-10 05:44:10,38.49,21.59,61.38
2025-06-10 05:44:15,36.01,21.99,62.72
2025-06-10 05:44:20,35.57,21.78,57.56
2025-06-10 05:44:25,43.44,22.14,60.46
2025-06-10 05:44:30,43.71,22.19,63.64
2025-06-10 05:44:35,38.55,21.92,60.31
2025-06-10 05:44:40,36.18,22.41,55.45
2025-06-10 05:44:45,36.5,21.75,55.07
2025-06-10 05:44:50,35.99,22.3,63.97
2025-06-10 05:44:55,39.34,21.91,59.7
2025-06-10 05:45:00,37.89,22.29,58.4
2025-06-10 05:45:05,37.99,22.35,58.02
2025-06-10 05:45:10,40.17,21.75,59.65
2025-06-10 05:45:15,44.02,21.98,56.38
2025-06-10 05:45:20,39.21,21.93,61.55
2025-06-10 05:45:25,38.99,22.37,58.64
2025-06-10 05:45:30,37.39,21.87,64.77
2025-06-10 05:45:35,43.53,21.79,64.27
2025-06-10 05:45:40,40.0,21.69,56.76
2025-06-10 05:45:45,37.57,22.01,62.95
2025-06-10 05:45:50,38.34,22.09,64.37
2025-06-10 05:45:55,37.66,21.71,57.91
2025-06-10 05:46:00,43.21,21.8,59.42
2025-06-10 05:46:05,38.73,22.47,57.94
2025-06-10 05:46:10,43.48,21.76,58.08
2025-06-10 05:46:15,38.62,21.75,58.28
2025-06-10 05:46:20,39.4,22.28,55.97
2025-06-10 05:46:25,43.17,21.64,62.19
2025-06-10 05:46:30,44.98,22.4,61.8
2025-06-10 05:46:35,41.51,21.71,59.32
2025-06-10 05:46:40,40.04,21.98,57.16
2025-06-10 05:46:45,39.97,22.2,59.91
2025-06-10 05:46:50,39.72,21.86,60.37
2025-06-10 05:46:55,36.43,22.07,64.74
2025-06-10 05:47:00,39.68,21.74,55.52
2025-06-10 05:47:05,37.22,22.22,58.86
2025-06-10 05:47:10,35.36,22.47,64.97
2025-06-10 05:47:15,35.71,21.72,63.99
2025-06-10 05:47:20,35.43,22.34,55.88
2025-06-10 05:47:25,37.16,21.85,58.07
2025-06-10 05:47:30,35.27,22.03,63.11
2025-06-10 05:47:35,44.67,21.92,64.02
2025-06-10 05:47:40,39.04,21.51,55.7
2025-06-10 05:47:45,37.94,22.14,57.0
2025-06-10 05:47:50,41.52,21.85,64.19
2025-06-10 05:47:55,41.1,21.91,58.53
2025-06-10 05:48:00,35.59,22.41,62.19
2025-06-10 05:48:05,37.79,21.8,62.36
2025-06-10 05:48:10,36.52,22.15,59.81
2025-06-10 05:48:15,42.88,21.9,55.86
2025-06-10 05:48:20,44.34,21.67,64.16
2025-06-10 05:48:25,36.68,21.77,56.3
2025-06-10 05:48:30,35.14,21.95,60.83
2025-06-10 05:48:35,44.57,22.11,64.65
2025-06-10 05:48:40,35.6,21.88,55.86
2025-06-10 05:48:45,39.67,22.06,63.67
2025-06-10 05:48:50,40.43,21.95,64.18
2025-06-10 05:48:55,40.24,22.25,59.9
2025-06-10 05:49:00,44.45,22.06,58.58
2025-06-10 05:49:05,40.21,22.1,61.75
2025-06-10 05:49:10,42.63,21.81,58.56
2025-06-10 05:49:15,41.4,21.89,61.72
2025-06-10 05:49:20,37.01,21.77,61.63
2025-06-10 05:49:25,35.73,21.94,55.32
2025-06-10 05:49:30,44.08,21.7,56.97
2025-06-10 05:49:35,39.5,21.59,62.36
2025-06-10 05:49:40,40.33,21.62,63.16
2025-06-10 05:49:45,40.45,22.31,57.12
2025-06-10 05:49:50,44.56,22.5,62.38
2025-06-10 05:49:55,39.85,21.95,60.34
2025-06-10 05:50:00,38.7,22.22,63.3
2025-06-10 05:50:05,44.32,22.28,61.76
2025-06-10 05:50:10,43.8,22.05,58.09
2025-06-10 05:50:15,36.52,21.51,61.28
2025-06-10 05:50:20,39.57,22.35,59.23
2025-06-10 05:50:25,44.18,21.76,60.98
2025-06-10 05:50:30,42.14,22.25,57.25
2025-06-10 05:50:35,44.45,22.49,63.77
2025-06-10 05:50:40,35.32,21.78,55.86
2025-06-10 05:50:45,40.19,21.62,58.75
2025-06-10 05:50:50,43.64,21.54,64.37
2025-06-10 05:50:55,42.77,22.09,62.12
2025-06-10 05:51:00,39.39,22.28,62.54
2025-06-10 05:51:05,38.71,21.87,56.29
2025-06-10 05:51:10,35.64,22.1,64.76
2025-06-10 05:51:15,37.72,22.49,64.81
2025-06-10 05:51:20,37.27,21.57,63.87
2025-06-10 05:51:25,43.0,22.47,58.13
2025-06-10 05:51:30,35.7,21.51,64.99
2025-06-10 05:51:35,42.21,21.82,64.11
2025-06-10 05:51:40,40.48,22.48,55.02
2025-06-10 05:51:45,42.57,21.61,64.42
2025-06-10 05:51:50,44.74,21.83,57.64
2025-06-10 05:51:55,37.47,21.78,61.22
2025-06-10 05:52:00,39.11,21.56,57.8
2025-06-10 05:52:05,35.52,22.44,56.54
2025-06-10 05:52:10,42.78,22.27,55.84
2025-06-10 05:52:15,36.17,21.98,56.57
2025-06-10 05:52:20,35.12,22.39,63.48
2025-06-10 05:52:25,38.08,22.09,61.07
2025-06-10 05:52:30,41.46,21.51,57.38
2025-06-10 05:52:35,35.99,21.66,61.04
2025-06-10 05:52:40,36.26,22.23,56.86
2025-06-10 05:52:45,44.96,22.25,64.02
2025-06-10 05:52:50,44.82,22.05,57.26
2025-06-10 05:52:55,38.05,22.01,59.28
2025-06-10 05:53:00,44.89,21.84,58.5
2025-06-10 05:53:05,35.18,22.0,62.27
2025-06-10 05:53:10,35.88,21.87,60.54
2025-06-10 05:53:15,37.85,22.29,63.11
2025-06-10 05:53:20,35.56,22.27,55.07
2025-06-10 05:53:25,43.03,22.19,63.03
2025-06-10 05:53:30,42.99,21.91,59.22
2025-06-10 05:53:35,40.46,22.37,58.56
2025-06-10 05:53:40,39.78,21.86,57.9
2025-06-10 05:53:45,43.46,22.34,57.08
2025-06-10 05:53:50,38.08,22.36,56.49
2025-06-10 05:53:55,39.62,21.97,58.39
2025-06-10 05:54:00,36.51,21.81,58.49
2025-06-10 05:54:05,44.26,21.6,61.99
2025-06-10 05:54:10,42.34,21.99,57.35
2025-06-10 05:54:15,42.36,22.15,63.53
2025-06-10 05:54:20,37.26,22.13,63.53
2025-06-10 05:54:25,35.63,22.47,60.08
2025-06-10 05:54:30,36.18,22.29,57.26
2025-06-10 05:54:35,38.84,22.16,61.21
2025-06-10 05:54:40,42.85,22.2,61.63
2025-06-10 05:54:45,40.11,22.47,63.98
2025-06-10 05:54:50,40.36,22.5,63.79
2025-06-10 05:54:55,38.98,21.98,64.66
2025-06-10 05:55:00,41.45,22.07,59.25
2025-06-10 05:55:05,41.34,22.02,61.25
2025-06-10 05:55:10,43.01,22.19,63.58
2025-06-10 05:55:15,44.09,21.55,60.95
2025-06-10 05:55:20,37.38,21.6,62.03
2025-06-10 05:55:25,42.09,22.21,60.45
2025-06-10 05:55:30,41.65,22.42,63.0
2025-06-10 05:55:35,39.12,22.31,61.65
2025-06-10 05:55:40,43.77,21.82,56.13
2025-06-10 05:55:45,37.24,21.85,61.88
2025-06-10 05:55:50,36.78,22.0,61.59
2025-06-10 05:55:55,44.24,21.8,62.21
2025-06-10 05:56:00,36.9,22.07,63.49
2025-06-10 05:56:05,44.72,21.82,60.93
2025-06-10 05:56:10,44.66,21.57,61.66
2025-06-10 05:56:15,41.65,22.07,63.43
2025-06-10 05:56:20,44.45,22.49,57.01
2025-06-10 05:56:25,36.61,21.67,61.96
2025-06-10 05:56:30,38.0,21.8,64.76
2025-06-10 05:56:35,41.43,22.07,62.88
2025-06-10 05:56:40,41.25,22.24,61.37
2025-06-10 05:56:45,37.73,22.28,57.95
2025-06-10 05:56:50,44.43,21.69,56.74
2025-06-10 05:56:55,43.89,21.53,56.24
2025-06-10 05:57:00,35.27,22.23,63.87
2025-06-10 05:57:05,39.44,22.34,57.91
2025-06-10 05:57:10,39.94,22.18,61.43
2025-06-10 05:57:15,42.11,21.82,62.43
2025-06-10 05:57:20,40.69,21.82,56.54
2025-06-10 05:57:25,35.74,22.47,61.01
2025-06-10 05:57:30,35.24,21.52,56.61
2025-06-10 05:57:35,35.77,22.03,64.99
2025-06-10 05:57:40,36.21,22.5,59.5
2025-06-10 05:57:45,44.11,21.83,58.87
2025-06-10 05:57:50,39.74,21.73,59.72
2025-06-10 05:57:55,40.17,22.2,59.1
2025-06-10 05:58:00,40.09,22.4,61.96
2025-06-10 05:58:05,35.38,21.55,56.64
2025-06-10 05:58:10,36.44,21.56,59.88
2025-06-10 05:58:15,40.64,21.97,55.08
2025-06-10 05:58:20,39.42,22.39,62.39
2025-06-10 05:58:25,37.84,22.13,57.64
2025-06-10 05:58:30,38.64,22.15,58.73
2025-06-10 05:58:35,42.63,22.37,63.1
2025-06-10 05:58:40,39.64,21.76,56.51
2025-06-10 05:58:45,35.43,22.22,62.46
2025-06-10 05:58:50,36.85,22.49,64.75
2025-06-10 05:58:55,40.5,21.85,63.72
2025-06-10 05:59:00,43.03,21.72,55.68
2025-06-10 05:59:05,38.85,22.49,56.96
2025-06-10 05:59:10,40.02,21.82,59.3
2025-06-10 05:59:15,42.29,21.61,61.19
2025-06-10 05:59:20,36.82,21.85,60.02
2025-06-10 05:59:25,38.98,21.83,61.5
2025-06-10 05:59:30,39.71,21.78,63.21
2025-06-10 05:59:35,35.54,22.04,58.08
2025-06-10 05:59:40,44.94,22.17,62.04
2025-06-10 05:59:45,36.39,22.05,61.39
2025-06-10 05:59:50,41.25,22.31,55.53
2025-06-10 05:59:55,43.76,22.16,61.4
2025-06-10 06:00:00,52.65,25.96,39.57
2025-06-10 06:00:05,51.85,25.83,41.04
2025-06-10 06:00:10,47.66,25.85,43.89
2025-06-10 06:00:15,54.32,25.7,43.6
2025-06-10 06:00:20,51.9,25.47,38.78
2025-06-10 06:00:25,49.75,25.74,37.38
2025-06-10 06:00:30,46.11,25.75,43.31
2025-06-10 06:00:35,47.87,25.91,44.19
2025-06-10 06:00:40,46.93,25.06,41.58
2025-06-10 06:00:45,49.23,25.44,39.99
2025-06-10 06:00:50,54.27,25.97,39.12
2025-06-10 06:00:55,45.99,25.69,36.11
2025-06-10 06:01:00,54.3,25.38,43.21
2025-06-10 06:01:05,51.64,25.49,36.14
2025-06-10 06:01:10,47.92,25.75,39.9
2025-06-10 06:01:15,46.4,25.21,40.06
2025-06-10 06:01:20,52.68,25.44,44.16
2025-06-10 06:01:25,53.67,25.03,37.04
2025-06-10 06:01:30,54.55,25.2,43.46
2025-06-10 06:01:35,46.21,25.34,35.86
2025-06-10 06:01:40,51.85,25.47,35.23
2025-06-10 06:01:45,50.39,25.35,39.19
2025-06-10 06:01:50,49.0,25.9,35.9
2025-06-10 06:01:55,48.49,25.45,43.93
2025-06-10 06:02:00,54.96,25.75,36.69
2025-06-10 06:02:05,54.84,25.07,37.79
2025-06-10 06:02:10,48.65,25.82,41.32
2025-06-10 06:02:15,46.87,25.61,42.81
2025-06-10 06:02:20,45.79,25.27,42.26
2025-06-10 06:02:25,47.97,25.8,37.94
2025-06-10 06:02:30,48.88,25.29,38.13
2025-06-10 06:02:35,54.02,25.54,43.37
2025-06-10 06:02:40,45.41,25.97,36.94
2025-06-10 06:02:45,47.33,25.32,44.6
2025-06-10 06:02:50,52.96,25.04,37.69
2025-06-10 06:02:55,54.79,25.23,40.61
2025-06-10 06:03:00,53.78,25.12,40.16
2025-06-10 06:03:05,48.06,25.01,38.83
2025-06-10 06:03:10,47.73,25.53,37.65
2025-06-10 06:03:15,48.37,25.88,44.66
2025-06-10 06:03:20,50.83,25.87,44.8
2025-06-10 06:03:25,47.9,25.16,35.5
2025-06-10 06:03:30,50.32,25.24,44.64
2025-06-10 06:03:35,52.41,25.67,37.54
2025-06-10 06:03:40,50.45,25.08,37.8
2025-06-10 06:03:45,52.1,25.01,38.23
2025-06-10 06:03:50,54.73,25.7,37.09
2025-06-10 06:03:55,54.91,25.7,41.74
2025-06-10 06:04:00,46.03,25.98,37.85
2025-06-10 06:04:05,48.26,25.64,36.37
2025-06-10 06:04:10,45.09,25.12,39.66
2025-06-10 06:04:15,49.96,25.2,39.06
2025-06-10 06:04:20,53.56,25.52,43.59
2025-06-10 06:04:25,54.73,25.77,39.84
2025-06-10 06:04:30,50.95,25.72,42.03
2025-06-10 06:04:35,47.87,25.56,39.02
2025-06-10 06:04:40,52.01,25.54,36.28
2025-06-10 06:04:45,47.62,25.27,43.5
2025-06-10 06:04:50,51.08,25.9,44.18
2025-06-10 06:04:55,53.99,25.32,35.62
2025-06-10 06:05:00,45.09,25.59,35.34
2025-06-10 06:05:05,50.75,25.63,37.98
2025-06-10 06:05:10,53.64,25.65,37.23
2025-06-10 06:05:15,47.52,25.19,37.63
2025-06-10 06:05:20,45.6,25.93,44.66
2025-06-10 06:05:25,46.26,25.53,42.5
2025-06-10 06:05:30,53.1,25.25,44.32
2025-06-10 06:05:35,51.72,25.57,36.41
2025-06-10 06:05:40,48.81,25.37,37.73
2025-06-10 06:05:45,47.04,25.9,35.28
2025-06-10 06:05:50,45.28,25.89,35.72
2025-06-10 06:05:55,50.2,25.52,37.07
2025-06-10 06:06:00,54.47,25.11,36.63
2025-06-10 06:06:05,48.59,25.33,38.67
2025-06-10 06:06:10,46.71,25.06,39.8
2025-06-10 06:06:15,47.22,25.34,37.42
2025-06-10 06:06:20,45.82,25.6,38.98
2025-06-10 06:06:25,48.77,25.35,43.42
2025-06-10 06:06:30,54.01,25.93,44.97
2025-06-10 06:06:35,50.51,25.36,39.73
2025-06-10 06:06:40,52.24,25.95,41.69
2025-06-10 06:06:45,51.94,25.86,41.51
2025-06-10 06:06:50,52.51,25.11,38.02
2025-06-10 06:06:55,45.86,25.68,41.23
2025-06-10 06:07:00,47.34,25.84,42.09
2025-06-10 06:07:05,49.1,25.01,39.77
2025-06-10 06:07:10,48.94,25.51,43.55
2025-06-10 06:07:15,47.96,25.31,36.48
2025-06-10 06:07:20,48.75,25.33,37.04
2025-06-10 06:07:25,50.34,25.42,44.38
2025-06-10 06:07:30,53.16,25.56,40.56
2025-06-10 06:07:35,50.35,25.96,41.4
2025-06-10 06:07:40,45.62,25.78,39.79
2025-06-10 06:07:45,48.58,25.45,37.33
2025-06-10 06:07:50,50.61,25.01,38.91
2025-06-10 06:07:55,46.65,25.97,44.76
2025-06-10 06:08:00,52.09,25.45,38.59
2025-06-10 06:08:05,45.28,25.82,38.08
2025-06-10 06:08:10,50.0,25.21,42.79
2025-06-10 06:08:15,46.28,25.2,36.89
2025-06-10 06:08:20,47.96,25.27,36.81
2025-06-10 06:08:25,51.35,25.12,37.64
2025-06-10 06:08:30,46.98,25.45,40.86
2025-06-10 06:08:35,49.95,25.3,44.94
2025-06-10 06:08:40,51.17,25.06,35.56
2025-06-10 06:08:45,45.67,25.63,36.03
2025-06-10 06:08:50,51.84,25.54,42.21
2025-06-10 06:08:55,45.88,25.19,38.92
2025-06-10 06:09:00,48.0,25.56,41.06
2025-06-10 06:09:05,53.07,25.76,40.29
2025-06-10 06:09:10,50.14,25.52,36.1
2025-06-10 06:09:15,48.96,25.54,39.52
2025-06-10 06:09:20,45.93,25.83,36.1
2025-06-10 06:09:25,50.37,25.22,39.66
2025-06-10 06:09:30,48.09,25.32,44.82
2025-06-10 06:09:35,50.09,25.91,37.65
2025-06-10 06:09:40,47.79,25.49,44.71
2025-06-10 06:09:45,54.67,25.33,37.19
2025-06-10 06:09:50,45.59,25.48,42.48
2025-06-10 06:09:55,47.54,25.25,43.94
2025-06-10 06:10:00,48.19,25.34,38.13
2025-06-10 06:10:05,53.48,25.4,42.05
2025-06-10 06:10:10,45.91,25.55,42.71
2025-06-10 06:10:15,46.47,25.67,35.07
2025-06-10 06:10:20,52.21,25.57,43.79
2025-06-10 06:10:25,49.38,25.53,43.1
2025-06-10 06:10:30,49.06,25.56,38.57
2025-06-10 06:10:35,53.92,25.92,35.26
2025-06-10 06:10:40,49.63,25.83,43.76
2025-06-10 06:10:45,46.87,25.41,40.38
2025-06-10 06:10:50,51.74,25.12,38.97
2025-06-10 06:10:55,46.62,25.83,37.07
2025-06-10 06:11:00,53.79,25.82,35.69
2025-06-10 06:11:05,48.05,25.98,35.78
2025-06-10 06:11:10,45.41,25.65,42.01
2025-06-10 06:11:15,49.34,25.87,43.78
2025-06-10 06:11:20,47.33,25.99,44.63
2025-06-10 06:11:25,46.59,25.32,37.35
2025-06-10 06:11:30,50.87,25.07,42.19
2025-06-10 06:11:35,50.14,25.01,37.03
2025-06-10 06:11:40,49.14,25.08,37.49
2025-06-10 06:11:45,51.64,25.96,37.84
2025-06-10 06:11:50,50.93,25.93,42.53
2025-06-10 06:11:55,50.67,25.7,37.85
2025-06-10 06:12:00,46.85,25.06,41.99
2025-06-10 06:12:05,47.29,25.05,42.1
2025-06-10 06:12:10,46.67,25.38,44.08
2025-06-10 06:12:15,47.43,25.32,41.11
2025-06-10 06:12:20,47.72,25.78,38.64
2025-06-10 06:12:25,47.45,25.57,42.88
2025-06-10 06:12:30,45.27,25.65,39.94
2025-06-10 06:12:35,48.62,25.39,40.63
2025-06-10 06:12:40,49.9,25.3,40.01
2025-06-10 06:12:45,45.62,25.37,38.0
2025-06-10 06:12:50,45.97,25.07,40.73
2025-06-10 06:12:55,54.95,25.88,40.56
2025-06-10 06:13:00,48.75,25.89,36.44
2025-06-10 06:13:05,50.95,25.55,41.67
2025-06-10 06:13:10,46.8,25.65,36.74
2025-06-10 06:13:15,49.76,25.57,40.03
2025-06-10 06:13:20,49.44,25.82,44.69
2025-06-10 06:13:25,48.14,25.06,44.18
2025-06-10 06:13:30,45.38,25.92,37.11
2025-06-10 06:13:35,52.77,25.11,42.67
2025-06-10 06:13:40,51.0,25.79,35.46
2025-06-10 06:13:45,51.18,25.17,41.05
2025-06-10 06:13:50,47.9,25.37,39.14
2025-06-10 06:13:55,47.1,25.58,38.8
2025-06-10 06:14:00,54.76,25.46,40.64
2025-06-10 06:14:05,50.24,25.66,39.31
2025-06-10 06:14:10,46.09,25.61,42.77
2025-06-10 06:14:15,45.2,25.74,35.83
2025-06-10 06:14:20,49.46,25.08,42.97
2025-06-10 06:14:25,54.47,25.91,36.14
2025-06-10 06:14:30,46.04,25.66,41.75
2025-06-10 06:14:35,46.7,25.77,36.36
2025-06-10 06:14:40,46.12,25.59,39.88
2025-06-10 06:14:45,52.14,25.86,40.56
2025-06-10 06:14:50,54.81,25.51,37.09
2025-06-10 06:14:55,46.99,25.07,40.21
2025-06-10 06:15:00,51.69,25.91,38.31
2025-06-10 06:15:05,46.08,25.18,40.97
2025-06-10 06:15:10,54.87,25.27,41.17
2025-06-10 06:15:15,50.15,25.64,44.59
2025-06-10 06:15:20,50.11,25.95,37.87
2025-06-10 06:15:25,53.47,25.34,37.73
2025-06-10 06:15:30,45.86,25.46,37.07
2025-06-10 06:15:35,50.31,25.04,41.54
2025-06-10 06:15:40,53.73,25.33,38.87
2025-06-10 06:15:45,50.77,25.75,39.74
2025-06-10 06:15:50,46.85,25.3,42.26
2025-06-10 06:15:55,45.45,25.73,35.31
2025-06-10 06:16:00,46.13,25.97,42.3
2025-06-10 06:16:05,45.65,25.96,36.27
2025-06-10 06:16:10,54.22,25.83,42.18
2025-06-10 06:16:15,46.13,25.36,39.77
2025-06-10 06:16:20,46.09,25.31,36.84
2025-06-10 06:16:25,46.49,25.97,44.3
2025-06-10 06:16:30,45.43,25.72,44.99
2025-06-10 06:16:35,53.9,25.4,38.72
2025-06-10 06:16:40,48.06,25.86,35.24
2025-06-10 06:16:45,49.83,25.24,42.17
2025-06-10 06:16:50,52.81,25.49,43.39
2025-06-10 06:16:55,48.51,25.96,36.08
2025-06-10 06:17:00,52.91,25.46,36.4
2025-06-10 06:17:05,54.32,25.56,42.17
2025-06-10 06:17:10,53.61,25.99,44.0
2025-06-10 06:17:15,48.01,25.93,36.19
2025-06-10 06:17:20,48.27,25.28,37.19
2025-06-10 06:17:25,47.58,25.06,35.62
